customer_id,customer_segment,total_spent,total_orders,last_purchase,country
15403,At Risk,170.88,2,2010-08-05 12:21:00,United Kingdom
15404,Lost Customers,257.060000000000002,1,2010-11-29 11:03:00,United Kingdom
15405,At Risk,659.840000000000001,2,2011-06-03 14:44:00,United Kingdom
15406,potential_loyalist,975.8700000000000124,4,2011-11-08 13:22:00,United Kingdom
15407,potential_loyalist,1046.7400000000000040,4,2011-11-06 11:55:00,United Kingdom
15408,Lost Customers,267.1799999999999995,1,2011-03-20 15:02:00,United Kingdom
15409,Lost Customers,131.250000000000005,1,2009-12-18 15:35:00,United Kingdom
15410,loyal_customer,4685.720000000000107,10,2011-09-16 14:47:00,United Kingdom
15411,champion,1348.9299999999999975,4,2011-11-13 15:19:00,United Kingdom
15412,Other,190.53,1,2011-06-21 15:24:00,United Kingdom
15413,cannot_lose_them,6798.72000000000002,5,2010-01-17 11:33:00,United Kingdom
15414,potential_loyalist,774.900000000000034,3,2011-11-30 09:50:00,United Kingdom
15415,At Risk,559.610000000000017,1,2011-01-30 14:13:00,United Kingdom
15416,loyal_customer,4572.8200000000000785,7,2011-10-06 09:38:00,United Kingdom
15417,need_attention,508.800000000000004,1,2011-09-15 15:26:00,United Kingdom
15418,At Risk,449.420000000000004,2,2010-10-10 13:38:00,United Kingdom
15419,promising,135.860000000000000,1,2011-11-15 09:23:00,United Kingdom
15420,cannot_lose_them,743.0000000000000000,6,2010-10-01 15:46:00,United Kingdom
15421,loyal_customer,3805.3400000000000345,10,2011-10-12 09:20:00,United Kingdom
15422,cannot_lose_them,1619.970000000000006,7,2011-01-20 16:17:00,United Kingdom
15423,potential_loyalist,266.889999999999991,3,2011-11-01 14:01:00,United Kingdom
15424,At Risk,597.7800000000000085,3,2011-03-30 13:02:00,United Kingdom
15425,cannot_lose_them,1941.1200000000000097,4,2010-11-04 18:13:00,United Kingdom
15426,champion,2156.3500000000000030,9,2011-11-20 15:36:00,United Kingdom
15427,potential_loyalist,1430.5400000000000021,3,2011-11-06 14:29:00,United Kingdom
15428,potential_loyalist,762.750000000000031,4,2011-11-24 16:54:00,United Kingdom
15429,potential_loyalist,397.3500000000000072,2,2011-11-13 12:28:00,United Kingdom
15430,At Risk,954.750000000000017,2,2010-08-29 10:42:00,United Kingdom
15431,Lost Customers,153.240000000000003,1,2010-07-25 12:44:00,United Kingdom
15432,potential_loyalist,320.760000000000013,2,2011-11-16 16:30:00,United Kingdom
15433,At Risk,533.299999999999999,2,2011-05-10 10:45:00,United Kingdom
15434,champion,2567.060000000000110,11,2011-12-01 13:33:00,United Kingdom
15435,promising,149.2900000000000004,1,2011-11-17 16:39:00,United Kingdom
15436,potential_loyalist,1067.7499999999999942,3,2011-11-27 16:05:00,United Kingdom
15437,At Risk,393.450000000000003,2,2011-03-22 13:11:00,United Kingdom
15438,Other,156.58,1,2011-07-31 14:19:00,United Kingdom
15439,cannot_lose_them,1269.050000000000014,4,2010-10-31 10:38:00,United Kingdom
15440,potential_loyalist,383.680000000000000,3,2011-10-16 12:16:00,United Kingdom
15441,At Risk,1254.210000000000041,3,2010-11-08 15:50:00,United Kingdom
15442,At Risk,594.0,1,2011-04-05 12:24:00,United Kingdom
15443,champion,5114.2299999999999892,14,2011-12-08 10:40:00,United Kingdom
15444,potential_loyalist,1411.2099999999999954,2,2011-11-30 17:37:00,United Kingdom
15445,At Risk,284.500000000000004,2,2011-03-20 15:06:00,United Kingdom
15446,At Risk,399.7500000000000038,3,2010-11-28 11:59:00,United Kingdom
15447,cannot_lose_them,492.880000000000006,5,2011-01-13 11:26:00,United Kingdom
15448,At Risk,788.810000000000002,2,2011-01-31 10:42:00,United Kingdom
15449,potential_loyalist,974.520000000000012,3,2011-11-13 15:02:00,United Kingdom
15450,promising,429.840000000000002,1,2011-11-09 17:11:00,United Kingdom
15451,At Risk,226.859999999999999,2,2010-10-01 13:40:00,United Kingdom
15452,champion,1785.1100000000000183,6,2011-11-10 12:13:00,United Kingdom
15453,champion,1371.7699999999999974,7,2011-12-08 10:59:00,United Kingdom
15454,At Risk,305.9900000000000025,2,2010-12-12 14:21:00,United Kingdom
15455,At Risk,38.25,1,2010-04-21 12:43:00,United Kingdom
15456,cannot_lose_them,2091.5200000000000314,10,2011-03-01 13:51:00,United Kingdom
15457,Lost Customers,237.0699999999999997,1,2011-03-22 15:31:00,United Kingdom
15458,potential_loyalist,370.439999999999980,2,2011-11-14 13:08:00,United Kingdom
15459,At Risk,202.830000000000006,2,2010-10-18 15:25:00,United Kingdom
15460,Lost Customers,214.260000000000000,1,2010-12-20 16:08:00,United Kingdom
15461,At Risk,429.7,2,2010-09-05 12:31:00,United Kingdom
15462,need_attention,737.049999999999996,4,2011-09-06 13:11:00,United Kingdom
15463,promising,126.140000000000001,1,2011-11-10 12:57:00,United Kingdom
15464,At Risk,1044.6500000000000097,1,2011-01-05 15:56:00,United Kingdom
15465,champion,12100.399999999999777,32,2011-11-20 10:11:00,United Kingdom
15466,loyal_customer,1560.4599999999999960,4,2011-09-15 14:08:00,United Kingdom
15467,potential_loyalist,524.8800000000000025,3,2011-11-30 14:17:00,United Kingdom
15468,potential_loyalist,1430.480000000000016,3,2011-10-19 13:49:00,United Kingdom
15469,potential_loyalist,874.250000000000016,3,2011-10-20 16:21:00,United Kingdom
15470,At Risk,63.42,1,2010-05-13 09:35:00,United Kingdom
15471,potential_loyalist,1292.0100000000000102,3,2011-12-07 14:12:00,United Kingdom
15472,Other,371.5599999999999995,1,2011-08-18 15:17:00,United Kingdom
15473,champion,2046.00000000000001,8,2011-11-25 15:15:00,United Kingdom
15474,Lost Customers,150.350000000000005,1,2010-04-23 11:14:00,United Kingdom
15475,need_attention,454.109999999999989,1,2011-09-23 15:20:00,United Kingdom
15476,cannot_lose_them,2209.9800000000000530,4,2010-11-24 15:17:00,United Kingdom
15477,Lost Customers,368.400000000000006,1,2010-02-28 10:37:00,United Kingdom
15478,potential_loyalist,1983.480000000000004,3,2011-10-30 14:19:00,United Kingdom
15479,Lost Customers,147.400000000000001,1,2009-12-06 15:08:00,United Kingdom
15480,loyal_customer,6279.0000000000000504,5,2011-08-15 14:32:00,Malta
15481,At Risk,1993.339999999999975,1,2010-11-03 14:52:00,Norway
15482,champion,14417.359999999999957,19,2011-11-24 10:46:00,United Kingdom
15483,loyal_customer,817.8200000000000045,10,2011-07-01 13:07:00,United Kingdom
15484,champion,4652.1000000000000226,6,2011-12-08 15:03:00,United Kingdom
15485,champion,4810.920000000000036,7,2011-11-09 14:31:00,United Kingdom
15486,At Risk,102.0,1,2010-06-30 13:15:00,United Kingdom
15487,Lost Customers,231.320000000000002,1,2010-01-29 12:07:00,United Kingdom
15488,Other,431.920000000000004,5,2011-09-08 10:11:00,United Kingdom
15489,champion,2419.610000000000068,8,2011-11-17 08:53:00,United Kingdom
15490,Lost Customers,210.849999999999995,1,2010-10-05 13:11:00,United Kingdom
15491,loyal_customer,3100.0900000000000632,6,2011-09-05 15:56:00,United Kingdom
15492,potential_loyalist,659.459999999999976,2,2011-11-11 14:53:00,United Kingdom
15493,champion,4121.6800000000000151,9,2011-11-07 12:04:00,United Kingdom
15494,champion,3702.6000000000000486,5,2011-11-18 14:51:00,United Kingdom
15495,Lost Customers,246.500000000000001,1,2010-11-25 13:46:00,United Kingdom
15496,Lost Customers,146.140000000000001,1,2010-03-18 13:16:00,United Kingdom
15497,champion,8657.390000000000066,9,2011-11-22 11:51:00,United Kingdom
15498,champion,24972.8600000000001728,44,2011-12-07 12:48:00,United Kingdom
15499,Lost Customers,158.65,1,2009-12-16 12:17:00,United Kingdom
15500,potential_loyalist,1131.560000000000017,4,2011-12-01 13:47:00,United Kingdom
15501,At Risk,399.9500000000000035,2,2010-10-31 11:15:00,United Kingdom
15502,champion,13003.8700000000000745,14,2011-11-24 12:48:00,United Kingdom
15503,At Risk,257.30,2,2010-12-12 10:57:00,United Kingdom
15504,need_attention,402.6999999999999992,4,2011-09-19 13:45:00,United Kingdom
15505,champion,3610.9600000000000675,5,2011-10-18 07:56:00,United Kingdom
15506,champion,2030.3299999999999814,6,2011-11-17 12:11:00,United Kingdom
15507,need_attention,475.860000000000003,1,2011-06-21 11:19:00,United Kingdom
15508,cannot_lose_them,1000.2700000000000225,6,2011-06-03 15:43:00,United Kingdom
15509,Lost Customers,152.410000000000001,1,2010-11-24 14:48:00,United Kingdom
15510,Lost Customers,250.0,1,2011-01-13 12:10:00,United Kingdom
15511,loyal_customer,900.5300000000000015,5,2011-11-28 09:43:00,United Kingdom
15512,need_attention,331.579999999999999,4,2011-07-07 10:20:00,United Kingdom
15513,champion,26437.050000000000460,35,2011-11-06 14:36:00,United Kingdom
15514,champion,6392.0600000000000732,18,2011-11-27 14:40:00,United Kingdom
15515,Lost Customers,171.810000000000010,1,2010-11-17 13:39:00,United Kingdom
15516,potential_loyalist,62.43,3,2011-10-26 10:51:00,United Kingdom
15517,Lost Customers,267.0299999999999967,1,2011-04-20 14:02:00,United Kingdom
15518,loyal_customer,4189.9900000000000404,15,2011-10-06 13:05:00,United Kingdom
15519,At Risk,344.609999999999998,2,2010-11-21 14:35:00,United Kingdom
15520,new_customer,343.500000000000012,1,2011-12-08 10:58:00,United Kingdom
15521,champion,7098.2399999999999465,16,2011-10-30 13:42:00,United Kingdom
15522,potential_loyalist,397.989999999999989,2,2011-11-07 11:26:00,United Kingdom
15523,loyal_customer,17259.190000000000145,16,2011-09-16 16:29:00,United Kingdom
15524,potential_loyalist,591.40,2,2011-11-15 12:09:00,United Kingdom
15525,potential_loyalist,890.219999999999995,4,2011-12-07 14:43:00,United Kingdom
15526,potential_loyalist,148.43999999999999,2,2011-11-06 15:04:00,United Kingdom
15527,champion,5554.8900000000000612,23,2011-11-21 12:17:00,United Kingdom
15528,Lost Customers,229.33,1,2011-03-30 16:14:00,United Kingdom
15529,champion,4783.6599999999999940,12,2011-11-17 11:29:00,United Kingdom
15530,champion,1808.6800000000000065,5,2011-11-18 12:25:00,United Kingdom
15531,potential_loyalist,1972.3900000000000320,2,2011-12-01 18:43:00,United Kingdom
15532,champion,3738.8500000000000390,10,2011-11-14 14:51:00,United Kingdom
15533,potential_loyalist,807.5699999999999942,3,2011-11-20 15:35:00,United Kingdom
15534,Lost Customers,162.250000000000004,1,2009-12-14 12:48:00,United Kingdom
15535,loyal_customer,1044.370000000000005,6,2011-06-19 16:02:00,United Kingdom
15536,Lost Customers,259.089999999999999,1,2010-10-26 16:31:00,United Kingdom
15537,Other,110.92,1,2011-06-29 13:10:00,United Kingdom
15538,cannot_lose_them,3358.3999999999999,6,2010-06-20 10:49:00,United Kingdom
15539,potential_loyalist,538.460000000000008,1,2011-12-02 13:36:00,United Kingdom
15540,potential_loyalist,460.680000000000000,2,2011-11-28 13:51:00,United Kingdom
15541,need_attention,85.130000000000002,1,2011-08-17 14:58:00,United Kingdom
15542,At Risk,855.710000000000001,3,2010-07-15 13:32:00,United Kingdom
15543,At Risk,242.2599999999999985,2,2011-02-24 15:26:00,United Kingdom
15544,champion,7807.889999999999970,20,2011-11-30 16:43:00,United Kingdom
15545,potential_loyalist,288.9699999999999991,2,2011-10-16 13:24:00,United Kingdom
15546,At Risk,1079.10,2,2010-04-12 11:51:00,United Kingdom
15547,champion,10057.0499999999999839,26,2011-12-02 12:52:00,United Kingdom
15548,Lost Customers,158.089999999999992,1,2010-04-23 12:20:00,United Kingdom
15549,loyal_customer,2334.1600000000000351,8,2011-09-23 16:22:00,United Kingdom
15550,champion,2211.0500000000000430,12,2011-12-05 15:38:00,United Kingdom
15551,champion,1679.8100000000000162,7,2011-11-03 12:37:00,United Kingdom
15552,At Risk,252.5200000000000082,2,2011-05-06 14:47:00,United Kingdom
15553,Other,428.9300000000000012,1,2011-10-10 14:02:00,United Kingdom
15554,Lost Customers,217.200000000000002,1,2011-03-07 09:00:00,United Kingdom
15555,champion,11243.9099999999999821,36,2011-11-27 16:19:00,United Kingdom
15556,promising,279.7699999999999967,1,2011-11-15 16:08:00,United Kingdom
15557,potential_loyalist,468.910000000000011,1,2011-11-11 12:46:00,United Kingdom
15558,Lost Customers,202.6800000000000092,1,2010-03-10 15:25:00,United Kingdom
15559,Lost Customers,1109.400000000000014,1,2010-05-20 14:06:00,United Kingdom
15560,At Risk,153.519999999999999,2,2010-11-07 10:15:00,United Kingdom
15561,champion,1934.389999999999987,8,2011-11-28 11:07:00,United Kingdom
15562,At Risk,671.430000000000005,3,2010-12-23 09:55:00,United Kingdom
15563,champion,2859.4600000000000318,7,2011-11-17 14:50:00,United Kingdom
15564,At Risk,70.74,2,2010-09-02 15:52:00,United Kingdom
15565,potential_loyalist,173.160000000000007,2,2011-10-20 14:33:00,United Kingdom
15566,At Risk,227.870000000000007,2,2010-11-12 12:11:00,United Kingdom
15567,new_customer,186.01,1,2011-11-21 10:48:00,United Kingdom
15568,potential_loyalist,758.290000000000015,3,2011-12-07 11:27:00,United Kingdom
15569,loyal_customer,3583.4499999999999621,10,2011-08-28 10:15:00,United Kingdom
15570,champion,8736.4900000000001011,25,2011-12-02 14:47:00,United Kingdom
15571,champion,3892.3500000000000052,14,2011-11-28 10:02:00,United Kingdom
15572,champion,3965.2000000000000035,10,2011-12-05 10:09:00,United Kingdom
15573,loyal_customer,1188.4199999999999961,5,2011-11-08 11:38:00,United Kingdom
15574,loyal_customer,1101.4399999999999970,6,2011-06-15 12:01:00,United Kingdom
15575,Lost Customers,30.100000000000001,1,2010-03-30 12:50:00,United Kingdom
15576,potential_loyalist,921.370000000000027,1,2011-11-02 12:03:00,United Kingdom
15577,Other,396.030000000000000,5,2011-07-11 17:03:00,United Kingdom
15578,Other,127.10,1,2011-06-30 13:03:00,United Kingdom
15579,loyal_customer,1250.6300000000000050,5,2011-10-02 12:45:00,United Kingdom
15580,cannot_lose_them,1375.3899999999999976,8,2010-11-28 11:00:00,United Kingdom
15581,loyal_customer,7480.4000000000000337,38,2011-08-11 09:38:00,United Kingdom
15582,potential_loyalist,682.910000000000052,3,2011-11-15 09:55:00,United Kingdom
15583,At Risk,95.959999999999999,1,2010-11-28 15:04:00,United Kingdom
15584,champion,1268.2000000000000025,6,2011-11-16 10:55:00,United Kingdom
15585,need_attention,455.3000000000000005,1,2011-06-16 08:38:00,United Kingdom
15586,At Risk,1139.100000000000004,3,2010-04-26 11:00:00,United Kingdom
15587,champion,1522.080000000000036,7,2011-10-20 13:37:00,United Kingdom
15588,At Risk,579.60000000000002,1,2010-01-31 12:19:00,United Kingdom
15589,At Risk,478.530000000000010,3,2011-03-29 09:54:00,United Kingdom
15590,cannot_lose_them,1496.599999999999990,5,2010-11-22 14:49:00,United Kingdom
15591,At Risk,217.900000000000003,3,2010-05-06 09:23:00,United Kingdom
15592,promising,388.5800000000000015,1,2011-10-24 08:59:00,United Kingdom
15593,Other,199.799999999999997,1,2011-09-30 11:46:00,United Kingdom
15594,champion,1771.779999999999984,5,2011-11-24 08:53:00,United Kingdom
15595,Lost Customers,357.60000000000002,1,2010-08-09 12:27:00,United Kingdom
15596,loyal_customer,2727.720000000000019,9,2011-08-31 10:55:00,United Kingdom
15597,potential_loyalist,563.3699999999999950,2,2011-11-04 13:26:00,United Kingdom
15598,potential_loyalist,548.020000000000006,2,2011-10-17 16:04:00,United Kingdom
15599,potential_loyalist,1250.060000000000016,3,2011-11-13 11:44:00,United Kingdom
15600,At Risk,1199.310000000000006,4,2010-10-07 14:30:00,United Kingdom
15601,champion,14191.7400000000002305,30,2011-11-28 15:15:00,United Kingdom
15602,champion,3137.9600000000000780,16,2011-12-01 14:14:00,United Kingdom
15603,need_attention,88.479999999999998,2,2011-09-22 10:04:00,United Kingdom
15604,promising,216.389999999999999,1,2011-10-18 14:47:00,United Kingdom
15605,champion,1741.950000000000047,9,2011-11-03 14:17:00,United Kingdom
15606,loyal_customer,5230.990000000000014,17,2011-10-09 15:47:00,United Kingdom
15607,cannot_lose_them,1708.9700000000000250,9,2011-01-07 12:44:00,United Kingdom
15608,champion,1785.979999999999989,5,2011-11-11 13:20:00,United Kingdom
15609,Other,298.480000000000005,1,2011-06-08 13:00:00,United Kingdom
15610,promising,112.46,1,2011-10-19 10:36:00,United Kingdom
15611,champion,2997.280000000000057,26,2011-11-30 12:36:00,United Kingdom
15612,potential_loyalist,195.15,2,2011-11-03 14:52:00,United Kingdom
15613,Lost Customers,433.720000000000002,1,2010-04-08 12:51:00,United Kingdom
15614,cannot_lose_them,3147.360000000000106,4,2010-09-28 10:46:00,United Kingdom
15615,champion,21373.9700000000001515,47,2011-11-29 14:42:00,United Kingdom
15616,Lost Customers,317.110000000000000,1,2010-09-27 13:10:00,United Kingdom
15617,At Risk,828.5500000000000395,3,2010-11-08 16:07:00,United Kingdom
15618,potential_loyalist,776.850999999999984,4,2011-11-07 08:34:00,United Kingdom
15619,new_customer,336.40000000000002,1,2011-11-29 08:14:00,United Kingdom
15620,champion,1942.3600000000000035,4,2011-10-14 12:41:00,United Kingdom
15621,champion,1293.030000000000026,4,2011-12-05 14:01:00,United Kingdom
15622,champion,7852.6100000000001115,17,2011-10-27 16:44:00,United Kingdom
15623,loyal_customer,2437.050000000000025,8,2011-07-21 17:26:00,United Kingdom
15624,need_attention,588.1300000000000215,4,2011-08-15 11:38:00,United Kingdom
15625,loyal_customer,3236.399999999999973,9,2011-08-28 10:21:00,United Kingdom
15626,need_attention,1067.5200000000000100,3,2011-09-26 10:03:00,United Kingdom
15627,At Risk,566.9000000000000165,2,2010-09-08 14:14:00,United Kingdom
15628,champion,5333.080000000000178,17,2011-12-05 10:24:00,United Kingdom
15629,cannot_lose_them,2240.900000000000022,4,2010-09-15 13:46:00,United Kingdom
15630,potential_loyalist,1481.4000000000000045,3,2011-10-25 15:36:00,United Kingdom
15631,At Risk,596.670000000000001,1,2010-03-07 14:52:00,United Kingdom
15632,champion,3285.309999999999951,8,2011-11-24 09:51:00,United Kingdom
15633,cannot_lose_them,4335.960000000000085,13,2010-07-18 13:54:00,United Kingdom
15634,potential_loyalist,554.650000000000019,2,2011-11-22 16:28:00,United Kingdom
15635,At Risk,100.35,1,2010-11-09 08:58:00,United Kingdom
15636,loyal_customer,1444.580000000000038,4,2011-09-11 11:17:00,United Kingdom
15637,loyal_customer,797.590000000000001,5,2011-10-18 08:28:00,United Kingdom
15638,cannot_lose_them,2265.200000000000032,6,2010-11-26 11:52:00,United Kingdom
15639,need_attention,1065.079999999999996,3,2011-07-28 14:30:00,United Kingdom
15640,champion,23494.3100000000001483,29,2011-12-05 14:35:00,United Kingdom
15641,loyal_customer,5345.5500000000000950,12,2011-08-26 14:04:00,United Kingdom
15642,Lost Customers,105.780000000000012,1,2009-12-10 11:51:00,United Kingdom
15643,At Risk,664.0000000000000005,3,2011-06-01 07:38:00,United Kingdom
15644,need_attention,803.5399999999999963,4,2011-06-26 14:54:00,United Kingdom
15645,potential_loyalist,1055.1700000000000262,3,2011-11-21 11:55:00,United Kingdom
15646,loyal_customer,784.810000000000048,5,2011-07-05 09:53:00,United Kingdom
15647,Lost Customers,169.000000000000003,1,2010-10-20 15:09:00,United Kingdom
15648,At Risk,639.500000000000024,2,2011-05-19 15:53:00,United Kingdom
15649,cannot_lose_them,1660.34999999999996,4,2011-01-07 13:34:00,United Kingdom
15650,At Risk,553.880000000000023,2,2010-07-06 10:41:00,United Kingdom
15651,champion,1259.060000000000002,5,2011-11-03 08:41:00,United Kingdom
15652,loyal_customer,1405.9400000000000000,5,2011-09-09 14:22:00,United Kingdom
15653,need_attention,877.43999999999994,2,2011-09-08 10:49:00,United Kingdom
15654,potential_loyalist,922.530000000000028,2,2011-11-30 13:08:00,United Kingdom
15655,At Risk,560.670000000000017,1,2011-04-10 15:25:00,United Kingdom
15656,potential_loyalist,748.499999999999997,4,2011-10-25 14:56:00,United Kingdom
15657,promising,30.0,1,2011-11-17 12:19:00,United Kingdom
15658,cannot_lose_them,2117.270000000000064,8,2011-06-02 15:22:00,United Kingdom
15659,potential_loyalist,532.489999999999998,3,2011-10-27 09:23:00,United Kingdom
15660,champion,2603.6900000000000075,15,2011-11-14 16:58:00,United Kingdom
15661,cannot_lose_them,1215.9500000000000025,8,2011-01-26 13:56:00,United Kingdom
15662,At Risk,283.730000000000013,2,2010-02-16 16:47:00,United Kingdom
15663,Other,138.140000000000000,1,2011-08-25 15:50:00,United Kingdom
15664,champion,1254.030000000000018,4,2011-10-20 10:57:00,United Kingdom
15665,loyal_customer,3987.0700000000000407,5,2011-06-24 14:57:00,United Kingdom
15666,At Risk,632.9400000000000026,2,2010-08-24 16:14:00,United Kingdom
15667,promising,301.320000000000015,1,2011-10-31 10:56:00,United Kingdom
15668,At Risk,76.32000000000001,1,2011-05-06 10:39:00,United Kingdom
15669,potential_loyalist,684.340000000000012,4,2011-10-30 16:03:00,United Kingdom
15670,At Risk,325.200000000000012,2,2011-02-16 10:50:00,United Kingdom
15671,champion,2657.130000000000065,7,2011-11-21 12:43:00,United Kingdom
15672,At Risk,45.300000000000004,1,2009-12-14 16:52:00,United Kingdom
15673,loyal_customer,6204.3200000000000366,9,2011-09-12 16:12:00,United Kingdom
15674,loyal_customer,6948.2300000000000960,13,2011-09-27 15:17:00,United Kingdom
15675,need_attention,542.040000000000005,4,2011-09-19 13:48:00,United Kingdom
15676,potential_loyalist,3435.760000000000011,3,2011-11-21 12:40:00,United Kingdom
15677,potential_loyalist,1305.630000000000005,3,2011-10-21 15:36:00,United Kingdom
15678,potential_loyalist,1825.9400000000000155,3,2011-10-18 09:25:00,United Kingdom
15679,potential_loyalist,781.2800000000000061,4,2011-11-15 16:19:00,United Kingdom
15680,champion,4028.690000000000082,10,2011-11-30 13:46:00,United Kingdom
15681,champion,2989.700000000000026,14,2011-11-14 16:30:00,United Kingdom
15682,At Risk,318.240000000000006,2,2010-04-19 15:30:00,United Kingdom
15683,need_attention,524.539999999999996,2,2011-08-14 12:56:00,United Kingdom
15684,At Risk,173.950000000000003,3,2010-06-10 18:51:00,United Kingdom
15685,At Risk,55.9800000000000002,1,2010-09-15 13:43:00,United Kingdom
15686,At Risk,90.0,1,2010-10-15 13:50:00,United Kingdom
15687,champion,2993.100000000000032,9,2011-12-01 08:33:00,United Kingdom
15688,Lost Customers,190.5700000000000014,1,2010-10-17 12:06:00,United Kingdom
15689,need_attention,521.0299999999999970,3,2011-08-12 09:37:00,United Kingdom
15690,potential_loyalist,239.7599999999999995,2,2011-12-05 15:59:00,United Kingdom
15691,At Risk,571.300000000000012,4,2011-04-01 15:13:00,United Kingdom
15692,promising,191.039999999999997,1,2011-11-11 14:12:00,United Kingdom
15693,At Risk,37.5,1,2010-02-18 14:37:00,United Kingdom
15694,champion,9978.480000000000015,24,2011-12-09 09:44:00,United Kingdom
15695,At Risk,1131.040000000000021,4,2011-03-18 08:32:00,United Kingdom
15696,champion,3881.2200000000000816,13,2011-11-06 14:02:00,United Kingdom
15697,Lost Customers,246.750000000000002,1,2010-01-19 09:10:00,United Kingdom
15698,At Risk,46.200000000000003,1,2010-03-25 17:38:00,United Kingdom
15699,new_customer,309.650000000000005,1,2011-11-22 08:26:00,United Kingdom
15700,need_attention,696.6799999999999955,2,2011-06-20 16:53:00,United Kingdom
15701,champion,1528.9999999999999924,4,2011-12-07 14:39:00,United Kingdom
15702,At Risk,140.390000000000001,2,2010-08-20 14:50:00,Nigeria
15703,Lost Customers,211.500000000000014,1,2011-03-20 10:51:00,United Kingdom
15704,loyal_customer,3734.6600000000000520,6,2011-07-22 13:35:00,United Kingdom
15705,Lost Customers,143.1,1,2011-05-22 15:37:00,United Kingdom
15706,need_attention,1060.560000000000008,4,2011-10-07 10:09:00,United Kingdom
15707,potential_loyalist,916.9799999999999949,4,2011-11-04 14:35:00,United Kingdom
15708,champion,3887.1500000000000350,9,2011-10-30 10:54:00,United Kingdom
15709,At Risk,327.8500000000000025,2,2011-03-01 10:38:00,United Kingdom
15710,At Risk,898.8700000000000017,1,2010-10-18 17:05:00,United Kingdom
15711,At Risk,420.249999999999998,2,2010-06-01 12:14:00,United Kingdom
15712,champion,3472.410000000000073,12,2011-11-30 14:09:00,United Kingdom
15713,need_attention,839.640000000000017,4,2011-07-19 13:34:00,United Kingdom
15714,loyal_customer,783.9600000000000305,5,2011-11-28 11:26:00,United Kingdom
15715,cannot_lose_them,658.020000000000017,5,2010-06-02 09:56:00,United Kingdom
15716,loyal_customer,2485.2600000000000086,11,2011-07-17 11:59:00,United Kingdom
15717,cannot_lose_them,607.000000000000044,5,2011-04-19 13:21:00,United Kingdom
15718,Lost Customers,293.790000000000003,1,2010-06-17 16:20:00,United Kingdom
15719,champion,10195.9700000000000487,31,2011-11-07 12:29:00,United Kingdom
15720,potential_loyalist,739.2200000000000073,2,2011-11-15 14:48:00,United Kingdom
15721,potential_loyalist,471.4000000000000059,1,2011-11-28 12:14:00,United Kingdom
15722,champion,5234.000000000000137,11,2011-11-04 11:43:00,United Kingdom
15723,At Risk,930.6999999999999946,4,2010-12-10 11:12:00,United Kingdom
15724,At Risk,310.850000000000004,3,2011-05-22 14:40:00,United Kingdom
15725,new_customer,415.250000000000001,1,2011-11-24 14:51:00,United Kingdom
15726,Lost Customers,321.910000000000003,1,2010-11-14 16:12:00,United Kingdom
15727,champion,9371.7100000000000529,15,2011-11-23 12:36:00,United Kingdom
15728,At Risk,544.600000000000022,2,2010-11-25 10:39:00,United Kingdom
15729,At Risk,192.550000000000001,3,2011-05-11 12:36:00,United Kingdom
15730,loyal_customer,1726.580000000000015,5,2011-10-05 12:31:00,United Kingdom
15731,Lost Customers,125.300000000000002,1,2010-06-04 10:10:00,United Kingdom
15732,cannot_lose_them,1543.970000000000027,10,2011-05-11 14:24:00,United Kingdom
15733,Lost Customers,162.300000000000002,1,2011-03-02 09:05:00,United Kingdom
15734,loyal_customer,2263.300000000000115,4,2011-08-17 10:50:00,United Kingdom
15735,Lost Customers,327.680000000000000,1,2010-10-14 13:38:00,United Kingdom
15736,At Risk,1767.120000000000016,2,2010-09-30 14:20:00,United Kingdom
15737,loyal_customer,1188.120000000000024,8,2011-11-25 11:21:00,United Kingdom
15738,champion,13043.320000000000332,41,2011-11-21 08:26:00,United Kingdom
15739,need_attention,449.120000000000006,1,2011-10-04 13:42:00,United Kingdom
15740,promising,154.880000000000006,1,2011-10-21 14:29:00,United Kingdom
15741,At Risk,208.620000000000016,2,2010-09-07 16:21:00,United Kingdom
15742,Lost Customers,156.87,1,2010-03-30 15:25:00,United Kingdom
15743,potential_loyalist,775.959999999999995,4,2011-11-23 17:19:00,United Kingdom
15744,Other,34.799999999999995,1,2011-09-23 09:52:00,United Kingdom
15745,potential_loyalist,1094.590000000000019,4,2011-11-20 13:45:00,United Kingdom
15746,Other,196.8799999999999962,1,2011-07-28 15:21:00,United Kingdom
15747,champion,2499.8099999999999599,9,2011-11-27 12:26:00,United Kingdom
15748,potential_loyalist,609.810000000000032,3,2011-10-30 12:51:00,United Kingdom
15749,At Risk,44534.3000000000015,3,2011-04-18 13:20:00,United Kingdom
15750,champion,6452.9910000000001121,18,2011-12-07 12:34:00,United Kingdom
15751,cannot_lose_them,1380.4399999999999975,11,2010-09-05 12:44:00,United Kingdom
15752,champion,3924.9100000000000214,9,2011-10-31 11:37:00,United Kingdom
15753,At Risk,79.2,1,2011-02-08 12:41:00,United Kingdom
15754,champion,3037.610000000000036,9,2011-10-19 14:40:00,United Kingdom
15755,champion,5993.1200000000000870,17,2011-11-29 14:57:00,United Kingdom
15756,need_attention,528.0099999999999998,4,2011-10-09 13:30:00,United Kingdom
15757,loyal_customer,2940.3600000000000380,6,2011-10-05 12:14:00,United Kingdom
15758,promising,205.250000000000008,1,2011-11-15 10:48:00,United Kingdom
15759,cannot_lose_them,830.930000000000055,7,2011-05-05 15:13:00,United Kingdom
